"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9"
"cg17749384",0.632826382294297,0.995327560696751,0.718884207308292,0.19636612245813,0.379038199782372,0.0420965244993567,0.743892770493403,0.821743122069165,0.305461126379669
"cg27288971",0.243229008512571,0.115600202232599,0.994024216895923,0.359946147305891,0.206314919749275,0.523809471866116,0.686760606477037,0.600976198678836,0.638611974893138
"cg17444479",0.475095067406073,0.372918948996812,0.446569800609723,0.0128377533983439,0.992836994351819,0.299734818050638,0.846133480314165,0.594452278455719,0.240029444219545
"cg12478720",0.278397891437635,0.829112229403108,0.41659078351222,0.7852812432684,0.944173878524452,0.697358621750027,0.534420444630086,0.701826994307339,0.759219887433574
"cg14983236",0.838402219582349,0.525554494466633,0.0371685693971813,0.128045505378395,0.170054587768391,0.530605380190536,0.547957749804482,0.540662378305569,0.132967620389536
"cg02295216",0.619781342567876,0.109621954383329,0.220712447771803,0.936672588344663,0.257961277849972,0.214623122941703,0.997841561213136,0.0183299777563661,0.56063034106046
"cg01835368",0.326474461006001,0.121149657294154,0.389202996855602,0.0190236326307058,0.373941118828952,0.58154257456772,0.57082758937031,0.642522944835946,0.071949414210394
"cg07986058",0.277471768436953,0.927551836939529,0.957356695784256,0.63975705485791,0.571231370326132,0.61889826063998,0.606168688740581,0.186302264221013,0.721390024060383
"cg16670359",0.581740260589868,0.736579926684499,0.766410558251664,0.0761726526543498,0.416295040166005,0.913221187191084,0.389326620381325,0.89550330885686,0.104803021531552
"cg10726816",0.342675509862602,0.254061734303832,0.752900996943936,0.785299871582538,0.837540591834113,0.30984742520377,0.741273498861119,0.640895541058853,0.957546726567671
"cg16459265",0.86449027294293,0.807564282324165,0.0531863996293396,0.229717578506097,0.212866366142407,0.336051371879876,0.935109133133665,0.810994181549177,0.362323154928163
"cg06092953",0.309043467743322,0.317808350082487,0.433276119176298,0.638071601046249,0.0335762510076165,0.970949689392,0.33032343396917,0.856813082704321,0.43711518892087
"cg13587477",0.334534084191546,0.686496836366132,0.678250713506714,0.688521546078846,0.280221949797124,0.409002720145509,0.210113999666646,0.753092788392678,0.558308580890298
"cg14061069",0.78515727748163,0.943404441466555,0.970155192771927,0.707979837432504,0.417258004192263,0.977405214449391,0.22696187812835,0.321205124957487,0.990523370914161
"cg00396865",0.189750132616609,0.367696140427142,0.734133859863505,0.791871281340718,0.424004613887519,0.678691497072577,0.738665166543797,0.524253934854642,0.292528410442173
"cg06879681",0.0965461279265583,0.208352466113865,0.0566480117850006,0.731047960231081,0.00451749330386519,0.226561874616891,0.201395947951823,0.347307639662176,0.900672792922705
"cg16560711",0.191543637542054,0.278055557282642,0.208860583836213,0.536688581807539,0.320635254727677,0.297277099452913,0.023673806572333,0.883962332969531,0.326522950548679
"cg02355304",0.684620456071571,0.646468364167958,0.153557964367792,0.702748594805598,0.321251806104556,0.737936512799934,0.970398489618674,0.438811944331974,0.897318579023704
"cg08737094",0.560193734942004,0.980690543772653,0.245815528091043,0.0642866145353764,0.531295114662498,0.230331270955503,0.952441731467843,0.695576454279944,0.997312683612108
"cg10717869",0.426025369437411,0.133857411332428,0.350950497901067,0.445524079725146,0.699812791775912,0.0551781647372991,0.16819252865389,0.745729746064171,0.721201996784657
"cg24126849",0.672866233158857,0.413932797731832,0.914294998394325,0.874014904722571,0.609040555777028,0.462007769616321,0.580710417358205,0.536589883733541,0.122452316107228
"cg23243608",0.722923664143309,0.629343892913312,0.779954016907141,0.795236884383485,0.619262247346342,0.83157938811928,0.744295694632456,0.598284136038274,0.404612908372656
"cg05036314",0.0962550998665392,0.180420076008886,0.383608672767878,0.767440459690988,0.813862062059343,0.569763098610565,0.580865275114775,0.438833370804787,0.62248235149309
"cg23435118",0.486676827073097,0.0306866087485105,0.611478005768731,0.428247099742293,0.100123821292073,0.844060028670356,0.942358491243795,0.436820684466511,0.843270416604355
"cg13654525",0.857264931313694,0.0454163420945406,0.868262961972505,0.380308439489454,0.859553799498826,0.580425650812685,0.615806123940274,0.0618683868087828,0.0309918739367276
"cg20318748",0.226731356466189,0.247888475423679,0.992628572043031,0.269992842338979,0.560132474871352,0.902327530784532,0.742538688471541,0.182268505217507,0.516887213569134
"cg04993279",0.909492500126362,0.442974601872265,0.453067811205983,0.980030582286417,0.126849251333624,0.388773171231151,0.0358423730358481,0.900421404046938,0.848295544506982
"cg04551776",0.651614953530952,0.0739515840541571,0.502476869849488,0.940911922836676,0.788968293229118,0.766315158223733,0.925527816172689,0.927234746515751,0.852059156866744
"cg10963793",0.660591662861407,0.218255992745981,0.659699281211942,0.436864814022556,0.243826590012759,0.782637879950926,0.696289020357653,0.218820810085163,0.962090782821178
"cg04442417",0.33980562351644,0.168770803138614,0.225011887261644,0.687870165798813,0.538609660230577,0.557757387170568,0.938851032638922,0.755073734093457,0.259664108976722
"cg13369622",0.820344044128433,0.467520423000678,0.538781847106293,0.419965302571654,0.980212765745819,0.565776763949543,0.389200353296474,0.798946508206427,0.721922655124217
"cg07027706",0.65116847329773,0.606244376162067,0.0845208747778088,0.576411444460973,0.088090191129595,0.0238640389870852,0.425089841010049,0.355263442033902,0.0725416853092611
"cg25881038",0.745001155650243,0.349083638982847,0.543330963002518,0.631853347411379,0.15504993731156,0.213397138752043,0.579061007127166,0.701521102804691,0.343888009898365
"cg10449489",0.655134956818074,0.911069821799174,0.0666274763643742,0.106669182423502,0.00647194334305823,0.998131246771663,0.249020154122263,0.174949984997511,0.824894244782627
"cg07926502",0.629611485870555,0.547318439465016,0.244249210460111,0.293619577074423,0.463768703164533,0.413070617243648,0.892917103134096,0.722035872517154,0.326915252720937
"cg07516742",0.639441521838307,0.360837583662942,0.545707750367001,0.662126135546714,0.9724274831824,0.822995601920411,0.45334714371711,0.0952322341036052,0.148500663926825
"cg08927738",0.700925060082227,0.456360646057874,0.159993540262803,0.0911115505732596,0.427365927258506,0.853692930424586,0.894256039289758,0.251890252577141,0.846460169414058
"cg26812610",0.680327533977106,0.983033112017438,0.399546614382416,0.534659393830225,0.61129739228636,0.863740799017251,0.667549137957394,0.877228228142485,0.100630806293339
"cg03190219",0.866379145067185,0.10374989756383,0.793617508141324,0.289131390163675,0.0321612299885601,0.712770865298808,0.295025364728644,0.0213314502034336,0.246066557941958
"cg27342333",0.98785683256574,0.0562828236725181,0.984213790856302,0.914072276093066,0.177700142376125,0.461041199043393,0.156164321815595,0.757628706982359,0.709040565649047
"cg12131208",0.0878374520689249,0.488304093014449,0.269480870570987,0.152306874515489,0.35201780940406,0.664441796485335,0.558430334553123,0.792380857747048,0.62950556143187
"cg23695990",0.0870885080657899,0.927444426808506,0.918795509031042,0.396039670798928,0.432505417382345,0.977554044919088,0.30585129163228,0.75015919841826,0.23413955536671
"cg20649689",0.767297639511526,0.133528346195817,0.933346567908302,0.580810487968847,0.044001055881381,0.279011861653998,0.743693072581664,0.397596355061978,0.41893955739215
"cg00831929",0.529800154501572,0.579459286993369,0.273197684437037,0.645133456215262,0.584029666846618,0.507761592976749,0.430687017738819,0.315728679765016,0.943402823759243
"cg24989962",0.623371880268678,0.0353131270967424,0.0131341526284814,0.193471192149445,0.619506851769984,0.604381234617904,0.618577021872625,0.729423522250727,0.524518004152924
"cg09324669",0.0982269253581762,0.464364422718063,0.643503828672692,0.0917059460189193,0.303256571758538,0.709212203277275,0.880483496701345,0.089502998162061,0.639477750752121
"cg14740860",0.330141438404098,0.410803649807349,0.552514186827466,0.26462542754598,0.766240212833509,0.147029242943972,0.863366582198068,0.35349146858789,0.831479488871992
"cg20992785",0.0515887807123363,0.135225504171103,0.329602220561355,0.372342284070328,0.369626412168145,0.602382783312351,0.422002740902826,0.0296861156821251,0.213441684376448
"cg00209398",0.999310977058485,0.370365657377988,0.0886236245278269,0.793923913035542,0.276241827756166,0.483736824942753,0.563331119017676,0.603976726997644,0.611903995042667
"cg19360907",0.223967854864895,0.556618534494191,0.845570332137868,0.397893198300153,0.88794618123211,0.447350827045739,0.790970750153065,0.382710644043982,0.294236234622076
"cg04714787",0.653928889427334,0.421300634741783,0.559269028715789,0.0164874065667391,0.271927364869043,0.47933634952642,0.438019525725394,0.94707307452336,0.210746122524142
"cg12509665",0.232568884501234,0.758690018206835,0.701954432064667,0.950639392249286,0.959105390124023,0.278808615170419,0.65317324292846,0.147502933861688,0.349846144905314
"cg08074544",0.92459843470715,0.399463769746944,0.759321026271209,0.840070921927691,0.66315548797138,0.498694749549031,0.386083099292591,0.285906587727368,0.109814642928541
"cg00568384",0.151888845255598,0.727778300642967,0.431741736829281,0.843498507281765,0.763811127282679,0.143148903967813,0.44473210349679,0.367479348089546,0.230791346402839
"cg03751944",0.151601960416883,0.408489138819277,0.469064206117764,0.454064414137974,0.251361014787108,0.310100515838712,0.0249668231699616,0.520357820903882,0.659140251111239
"cg17471939",0.737785167759284,0.690014583058655,0.0207440729718655,0.0859877895563841,0.453676338773221,0.562803500099108,0.277982410509139,0.94960016082041,0.640792950522155
"cg02451853",0.792292164638638,0.477736384607852,0.88730116118677,0.214189190417528,0.224225420504808,0.0923819502349943,0.879104219377041,0.0810366347432137,0.0472601857036352
"cg00502099",0.428719959687442,0.427085293224081,0.0415703929029405,0.629755087429658,0.0720567151438445,0.180260600522161,0.562198897823691,0.041496156482026,0.843673279508948
"cg20600379",0.857791787711903,0.975506789749488,0.870044988812879,0.899774810066447,0.598677272209898,0.51610343484208,0.691015515476465,0.7965822389815,0.349167951615527
"cg03126177",0.00814917078241706,0.344697758788243,0.142736591398716,0.780588670866564,0.579825960332528,0.261671331711113,0.225293242605403,0.0209508007392287,0.224650309421122
"cg22537334",0.75489683332853,0.532937307143584,0.767074448987842,0.770931296981871,0.44867723970674,0.583039896329865,0.629085053922608,0.545397154055536,0.289523641346022
"cg16711650",0.423275416484103,0.991266595898196,0.54784847330302,0.178526469273493,0.903451332822442,0.0216987745370716,0.334813674679026,0.0936621660366654,0.462123139295727
"cg13596235",0.00546234380453825,0.605748589150608,0.927652691025287,0.272624945733696,0.0669629694893956,0.461522862548009,0.0450953678227961,0.883804615354165,0.51364785968326
"cg23522475",0.592832355061546,0.567428936017677,0.611378100467846,0.920650230022147,0.577208743663505,0.1522635682486,0.925054923631251,0.420250189723447,0.127193437190726
"cg19360425",0.701996734365821,0.314358391799033,0.926015055505559,0.493391265394166,0.800615781219676,0.522928597172722,0.707422926323488,0.267238041153178,0.0164131338242441
"cg16958939",0.085075564449653,0.531463135965168,0.565559834241867,0.34872964117676,0.958868908463046,0.237518251640722,0.0138726036529988,0.0949226985685527,0.123306800611317
"cg09921423",0.512743323110044,0.830206064507365,0.606808856828138,0.183897506212816,0.404263184871525,0.781249595573172,0.0899172022473067,0.668499430408701,0.216002073604614
"cg19463349",0.402110661612824,0.423872569343075,0.241372817195952,0.766220364021137,0.418693624669686,0.907846722519025,0.0811060203704983,0.649945859797299,0.570906199049205
"cg01152019",0.0523145932238549,0.599227090366185,0.557904170826077,0.00151681317947805,0.457437476143241,0.947458343580365,0.432007404975593,0.489652248565108,0.55731072044
"cg10177032",0.487925551366061,0.115776387276128,0.782635525567457,0.395844787824899,0.997180044418201,0.711114652920514,0.27983727469109,0.48944138828665,0.0887432708404958
"cg02743674",0.161372006172314,0.377806888427585,0.887803766410798,0.272833346389234,0.68336983746849,0.0645823418162763,0.313942616572604,0.00900167017243803,0.124443728011101
"cg12017745",0.539023795630783,0.628521869657561,0.760732093825936,0.756810568738729,0.50629752362147,0.701153439702466,0.56478531495668,0.330616800813004,0.343993276357651
"cg05782445",0.728604794945568,0.225528066512197,0.304101045476273,0.129019628744572,0.366836193483323,0.152425311738625,0.255022405646741,0.549259629333392,0.54241314297542
"cg26547947",0.417324766051024,0.241340104723349,0.405258767073974,0.188382473075762,0.93040466401726,0.65996083850041,0.909176747780293,0.627789447549731,0.577302958117798
"cg20703261",0.481545991264284,0.427517706062645,0.603496942203492,0.183205452747643,0.236592772882432,0.959670883836225,0.594397272914648,0.611578698968515,0.614702121121809
"cg10973762",0.806958415312693,0.457331849494949,0.154751997673884,0.211687739938498,0.0584594456013292,0.457960337633267,0.400456680450588,0.991021474823356,0.926209983881563
"cg22524061",0.112538621760905,0.250432195840403,0.214871393050998,0.0857695103622973,0.897119521163404,0.221049356507137,0.363416495034471,0.159822177374735,0.105545411817729
"cg21416692",0.811844830866903,0.668277357472107,0.0679158533457667,0.507596970302984,0.889661489287391,0.984889533137903,0.378458509687334,0.16561552346684,0.0769794876687229
"cg14299483",0.459468968678266,0.123621318023652,0.701332458527759,0.227562785847113,0.305407160660252,0.772071554791182,0.721018587239087,0.388871400849894,0.814113784581423
"cg01138171",0.242404685588554,0.920164050534368,0.419845832744613,0.0813375120051205,0.798221645643935,0.797071312787011,0.542552400613204,0.824041639920324,0.812880925834179
"cg18522231",0.260393403004855,0.546514639630914,0.974957532249391,0.581647937651724,0.97678491845727,0.595547911943868,0.752812389982864,0.403224317356944,0.0493385887239128
"cg09723184",0.0846406044438481,0.490103138145059,0.329157485160977,0.118870328646153,0.872608629055321,0.728675804566592,0.0139973203185946,0.705493082059547,0.571660166606307
"cg22794214",0.63629549392499,0.21490450296551,0.457916339393705,0.264451949391514,0.401718153851107,0.827188664814457,0.773092521820217,0.290484234923497,0.286454881541431
